,rated,turns,victory_status,winner,white_rating,black_rating,opening_eco,opening_ply,total_second
8136,1,55.0,2,2,1612.0,1582.0,83,3.0,1828.715
8137,1,97.0,3,2,1593.0,1509.0,72,2.0,1511.523
8138,1,10.0,3,2,1583.0,1554.0,193,5.0,102.943
8139,1,55.0,1,2,1573.0,1496.0,201,9.0,813.063
8140,1,49.0,3,0,1585.0,1591.0,78,4.0,1738.484
8141,1,65.0,1,2,1582.0,1260.0,201,8.0,1535.917
8142,1,29.0,1,2,1578.0,1277.0,71,2.0,1276.49
8143,1,56.0,1,0,1580.0,2002.0,83,5.0,1243.444
8144,1,100.0,3,2,1557.0,1500.0,197,7.0,1112.765
8145,1,70.0,3,0,1566.0,1643.0,201,6.0,1010.073
8146,1,55.0,3,0,1595.0,1483.0,73,2.0,1133.222
8147,1,33.0,3,2,1591.0,1338.0,193,5.0,589.054
8148,1,110.0,1,0,1606.0,1498.0,79,8.0,1454.317
8149,1,55.0,3,2,1602.0,1343.0,201,6.0,1395.193
8150,1,44.0,3,2,1600.0,1175.0,154,7.0,764.159
8151,1,72.0,1,0,1616.0,1467.0,152,4.0,1891.564
8152,1,67.0,3,2,1605.0,1575.0,201,9.0,1946.271
8153,1,47.0,3,2,1598.0,1451.0,98,5.0,1293.319
8154,1,21.0,3,2,1592.0,1401.0,108,6.0,278.858
8155,1,19.0,1,2,1587.0,1347.0,192,5.0,173.364
8156,1,63.0,3,2,1577.0,1500.0,99,5.0,1092.864
8157,1,37.0,1,2,1565.0,1548.0,206,6.0,386.176
8158,1,30.0,3,2,1561.0,1275.0,201,6.0,343.559
8159,1,82.0,3,0,1461.0,1253.0,245,3.0,688.66
8160,1,26.0,3,2,1377.0,1500.0,152,3.0,234.856
8161,0,49.0,1,2,1327.0,1364.0,197,5.0,1481.247
8162,0,36.0,1,0,1070.0,1802.0,71,2.0,517.8
8163,1,68.0,1,0,1097.0,1171.0,152,3.0,956.075
8164,1,7.0,1,2,1271.0,1130.0,171,3.0,33.03
8165,1,10.0,2,0,1130.0,1455.0,90,3.0,754.116
8166,1,15.0,2,2,1568.0,1307.0,171,4.0,175.207
8167,1,10.0,2,0,1240.0,1602.0,90,2.0,728.699
8168,1,26.0,3,0,1295.0,1322.0,174,4.0,291.704
8169,1,17.0,3,0,1380.0,1189.0,172,5.0,167.379
8170,0,84.0,1,0,1500.0,1749.0,194,7.0,543.133
8171,1,44.0,3,0,1500.0,1404.0,72,2.0,542.956
8172,0,84.0,1,0,1838.0,1774.0,121,6.0,351.811
8173,0,19.0,3,2,1172.0,1774.0,264,9.0,148.098
8174,0,55.0,3,0,1241.0,1744.0,191,4.0,583.121
8175,1,73.0,3,2,1667.0,1644.0,91,3.0,1028.716
8176,1,39.0,3,2,1904.0,1648.0,42,4.0,394.123
8177,1,48.0,3,0,1661.0,1619.0,101,7.0,583.411
8178,1,41.0,3,2,1677.0,1672.0,245,4.0,446.872
8179,1,79.0,3,2,1661.0,1632.0,78,3.0,574.827
8180,1,32.0,3,0,1683.0,1651.0,101,7.0,319.05
8181,1,28.0,3,0,1652.0,2159.0,200,8.0,136.829
8182,1,52.0,3,0,1364.0,1649.0,15,2.0,337.076
8183,1,48.0,3,0,1653.0,1889.0,72,6.0,312.401
8184,1,65.0,3,2,1674.0,1657.0,90,2.0,445.158
8185,1,84.0,3,0,1664.0,1810.0,72,4.0,465.576
8186,1,51.0,3,0,1673.0,1722.0,136,10.0,679.68
8187,1,18.0,3,2,1625.0,1500.0,152,3.0,79.668
8188,0,3.0,3,2,1240.0,1161.0,191,3.0,121.62
8189,1,25.0,3,0,1323.0,1441.0,36,3.0,273.982
8190,1,78.0,1,0,1500.0,1496.0,191,4.0,664.479
8191,0,20.0,3,0,1349.0,1500.0,191,4.0,112.703
8192,1,61.0,1,2,1066.0,1174.0,219,7.0,665.995
8193,1,21.0,1,2,1262.0,1236.0,197,7.0,141.122
8194,1,47.0,1,2,1460.0,1279.0,177,6.0,912.609
8195,1,88.0,3,0,1571.0,1784.0,264,4.0,716.885
8196,1,59.0,3,2,1806.0,1577.0,79,9.0,567.211
8197,1,35.0,3,0,1584.0,1737.0,266,10.0,167.168
8198,1,43.0,3,0,1597.0,1583.0,36,2.0,634.603
8199,1,37.0,3,2,2081.0,1599.0,0,2.0,183.614
8200,1,101.0,2,2,1592.0,1390.0,36,2.0,928.206
8201,1,63.0,3,2,1828.0,1598.0,78,4.0,386.517
8202,1,122.0,2,1,1648.0,1596.0,79,8.0,585.181
8203,1,78.0,3,0,1613.0,1520.0,249,7.0,490.896
8204,1,56.0,3,0,1495.0,1603.0,79,9.0,527.738
8205,1,73.0,1,2,1599.0,1274.0,37,3.0,559.978
8206,1,111.0,0,1,1875.0,1589.0,78,2.0,932.718
8207,1,45.0,3,2,1636.0,1601.0,78,2.0,332.816
8208,1,72.0,2,0,1657.0,1584.0,0,1.0,906.701
8209,1,17.0,1,2,1576.0,1373.0,258,5.0,127.858
8210,1,69.0,3,0,1593.0,1549.0,39,3.0,725.868
8211,1,82.0,3,0,1606.0,1644.0,239,3.0,665.362
8212,1,16.0,3,0,1678.0,1586.0,75,8.0,99.036
8213,1,93.0,3,2,1790.0,1594.0,73,5.0,317.565
8214,1,54.0,3,0,1597.0,2007.0,239,4.0,493.919
8215,1,55.0,3,2,1581.0,1566.0,239,3.0,414.952
8216,1,57.0,1,2,1495.0,1500.0,72,4.0,290.754
8217,0,77.0,3,2,1040.0,1215.0,152,2.0,1930.553
8218,1,56.0,1,0,1289.0,1442.0,171,3.0,1159.312
8219,1,39.0,1,2,1434.0,1500.0,201,5.0,722.938
8220,0,53.0,3,2,1525.0,1888.0,193,5.0,549.793
8221,1,55.0,1,2,1786.0,1748.0,162,5.0,1029.054
8222,1,81.0,1,2,1710.0,1972.0,0,1.0,1169.476
8223,1,67.0,3,2,1650.0,1695.0,179,7.0,1816.424
8224,1,37.0,1,2,1565.0,1709.0,177,5.0,634.779
8225,1,46.0,2,0,1637.0,1462.0,241,5.0,1392.002
8226,1,56.0,1,0,1578.0,1325.0,194,6.0,922.103
8227,1,68.0,3,0,1326.0,1480.0,307,1.0,859.374
8228,0,52.0,3,2,1500.0,1326.0,71,2.0,530.042
8229,1,16.0,1,0,1363.0,1740.0,15,2.0,78.051
8230,1,75.0,1,2,1500.0,1615.0,101,6.0,712.076
8231,0,48.0,1,0,1270.0,1372.0,36,2.0,723.193
8232,0,68.0,1,0,1328.0,1372.0,153,4.0,706.402
8233,0,130.0,3,0,1372.0,1293.0,13,2.0,1645.489
8234,0,94.0,3,0,1336.0,1372.0,0,1.0,493.592
8235,0,46.0,3,0,826.0,1372.0,99,5.0,482.373
8236,0,34.0,1,0,1500.0,1372.0,0,1.0,153.706
8237,0,46.0,3,0,1372.0,1500.0,11,2.0,435.739
8238,0,67.0,1,2,1500.0,1372.0,92,3.0,608.544
8239,0,59.0,3,2,1500.0,1372.0,348,7.0,370.687
8240,0,56.0,1,0,1372.0,1500.0,152,3.0,470.073
8241,0,106.0,3,0,1372.0,1500.0,15,2.0,771.719
8242,0,103.0,3,2,1500.0,1372.0,103,9.0,426.717
8243,0,75.0,3,2,1372.0,2093.0,11,2.0,290.296
8244,0,75.0,3,2,1500.0,1372.0,4,2.0,514.8
8245,0,34.0,3,0,1372.0,1500.0,152,3.0,111.307
8246,0,54.0,3,0,1372.0,1500.0,13,2.0,337.15
8247,0,93.0,0,1,1372.0,1500.0,20,4.0,513.011
8248,0,109.0,3,2,1500.0,1372.0,266,10.0,632.309
8249,1,57.0,1,2,1710.0,1376.0,91,3.0,595.087
8250,1,55.0,3,2,1708.0,1851.0,101,7.0,1124.905
8251,1,53.0,3,0,1245.0,1336.0,99,4.0,362.048
8252,1,48.0,3,2,1599.0,2051.0,153,5.0,574.465
8253,1,52.0,1,0,1446.0,1556.0,90,3.0,723.976
8254,1,92.0,0,1,1418.0,1589.0,90,3.0,1006.634
8255,1,105.0,2,2,1512.0,1465.0,197,5.0,1666.838
8256,1,55.0,1,2,1470.0,1195.0,0,1.0,1235.12
8257,1,38.0,3,2,1559.0,1641.0,81,4.0,610.53
8258,1,41.0,0,1,1771.0,1500.0,101,8.0,376.22
8259,1,75.0,1,2,1420.0,1483.0,192,4.0,454.597
8260,1,113.0,1,2,1421.0,1315.0,171,3.0,1837.976
8261,1,4.0,3,2,1240.0,1240.0,171,3.0,64.909
8262,1,36.0,3,2,2078.0,1960.0,163,6.0,503.462
8263,1,36.0,3,0,1969.0,2023.0,108,7.0,459.723
8264,1,27.0,3,2,1936.0,1980.0,167,6.0,262.754
8265,1,27.0,3,0,1757.0,1866.0,90,3.0,293.346
8266,1,37.0,3,0,1675.0,1500.0,41,3.0,668.372
8267,1,49.0,1,2,1887.0,1500.0,36,4.0,528.473
8268,1,16.0,1,0,1371.0,1575.0,0,1.0,176.983
8269,1,57.0,1,2,1314.0,1398.0,46,4.0,916.072
8270,1,107.0,1,2,1628.0,1408.0,0,5.0,1547.691
8271,1,121.0,3,2,1514.0,1425.0,206,8.0,1362.767
8272,1,18.0,1,0,1446.0,1505.0,201,6.0,224.421
8273,1,90.0,3,0,1448.0,1418.0,265,6.0,1404.283
8274,1,49.0,1,2,1377.0,1451.0,239,3.0,696.38
8275,1,61.0,1,2,1424.0,1396.0,191,4.0,947.801
8276,1,66.0,3,0,1434.0,1737.0,152,4.0,619.757
8277,1,41.0,3,2,1407.0,1500.0,152,3.0,247.826
8278,1,42.0,1,0,1446.0,1364.0,216,6.0,826.668
8279,1,21.0,3,0,1398.0,1436.0,172,5.0,202.668
8280,1,33.0,1,2,1418.0,1443.0,197,6.0,487.872
8281,1,51.0,1,2,1443.0,1499.0,175,4.0,487.209
8282,1,56.0,1,0,1288.0,1470.0,245,4.0,803.673
8283,1,37.0,1,2,1431.0,1295.0,193,5.0,279.853
8284,1,35.0,3,2,1358.0,1367.0,36,2.0,653.138
8285,1,86.0,1,0,1289.0,1260.0,177,5.0,1285.836
8286,0,33.0,3,2,1245.0,1260.0,0,1.0,533.546
8287,0,41.0,1,2,1260.0,1245.0,191,4.0,506.611
8288,0,20.0,2,0,1714.0,1260.0,208,10.0,245.814
8289,0,114.0,1,0,1222.0,1260.0,10,2.0,1374.526
8290,0,36.0,1,0,1260.0,1222.0,192,5.0,389.303
8291,0,20.0,1,0,1260.0,1222.0,171,3.0,197.56
8292,0,47.0,2,2,1260.0,1392.0,71,2.0,337.827
8293,0,66.0,1,0,1392.0,1260.0,0,1.0,634.418
8294,0,49.0,1,2,1500.0,1260.0,215,7.0,679.135
8295,1,34.0,1,0,1279.0,1716.0,240,4.0,408.29
8296,0,63.0,3,2,1279.0,1488.0,171,3.0,1825.774
8297,0,95.0,1,2,1461.0,1279.0,195,4.0,1859.57
8298,1,54.0,1,0,1347.0,1938.0,171,3.0,897.109
8299,1,32.0,2,0,1500.0,1549.0,152,3.0,1040.385
8300,0,54.0,2,0,1500.0,1591.0,192,4.0,1755.644
8301,0,74.0,1,0,1591.0,1500.0,19,2.0,1264.716
8302,0,107.0,2,2,1591.0,1500.0,19,2.0,1706.208
8303,0,35.0,1,2,1331.0,1500.0,239,6.0,373.503
8304,0,64.0,1,0,1492.0,1500.0,90,3.0,1056.984
8305,0,40.0,3,0,1512.0,1500.0,92,3.0,714.416
8306,0,2.0,2,0,1500.0,1500.0,90,2.0,1707.143
8307,0,36.0,3,0,1400.0,1500.0,173,6.0,558.652
8308,0,46.0,1,0,1500.0,1696.0,0,1.0,577.438
8309,1,60.0,3,0,1250.0,1208.0,0,1.0,993.703
8310,1,12.0,3,0,1213.0,1599.0,173,6.0,119.75
8311,1,15.0,3,2,1626.0,1217.0,195,5.0,287.544
8312,1,17.0,3,2,1700.0,1220.0,218,8.0,237.992
8313,1,87.0,3,2,1937.0,1221.0,195,5.0,1330.668
8314,1,29.0,3,2,1596.0,1229.0,206,7.0,254.78
8315,1,25.0,3,2,1508.0,1237.0,72,4.0,148.063
8316,1,27.0,3,2,1393.0,1251.0,201,5.0,336.683
8317,1,41.0,3,2,1512.0,1261.0,174,3.0,291.224
8318,1,33.0,3,0,1266.0,1669.0,171,3.0,756.8
8319,1,59.0,2,2,1426.0,1282.0,171,3.0,854.125
8320,1,23.0,1,2,1625.0,1289.0,172,3.0,150.343
8321,1,17.0,1,2,1502.0,1302.0,211,6.0,105.034
8322,1,46.0,1,0,1330.0,1340.0,168,7.0,551.205
8323,1,26.0,3,0,1350.0,1765.0,78,4.0,194.456
8324,1,76.0,1,0,1640.0,1290.0,171,3.0,781.53
8325,1,87.0,3,2,1443.0,1313.0,171,3.0,1834.916
8326,1,89.0,3,2,1847.0,1287.0,72,4.0,785.399
8327,1,43.0,3,2,1636.0,1298.0,191,4.0,419.697
8328,0,61.0,3,0,1500.0,1298.0,241,3.0,343.614
8329,0,33.0,1,2,1323.0,1318.0,239,3.0,629.891
8330,1,29.0,3,2,1457.0,1327.0,171,3.0,294.271
8331,1,50.0,3,0,1289.0,1275.0,0,1.0,704.443
8332,1,39.0,1,2,1189.0,1410.0,81,2.0,554.415
8333,0,96.0,3,0,1189.0,1366.0,174,3.0,605.263
8334,0,86.0,3,0,1367.0,1208.0,0,1.0,951.953
8335,0,30.0,2,0,1367.0,1208.0,0,1.0,662.199
8336,1,25.0,1,2,1505.0,1229.0,71,2.0,199.591
8337,1,15.0,3,2,1161.0,1244.0,4,2.0,91.987
8338,0,20.0,3,0,1161.0,1465.0,171,3.0,87.588
8339,1,21.0,1,2,2022.0,1162.0,181,3.0,161.763
8340,1,17.0,3,2,1465.0,1189.0,71,1.0,191.558
8341,1,45.0,1,2,1292.0,1422.0,1,2.0,243.637
8342,1,71.0,1,2,2054.0,1977.0,101,8.0,863.388
8343,1,81.0,3,2,1696.0,2054.0,249,7.0,959.509
8344,1,68.0,3,0,2054.0,1626.0,173,6.0,991.148
8345,1,2.0,2,0,2073.0,2257.0,72,2.0,7.609
8346,1,4.0,2,0,2104.0,2081.0,3,3.0,27.983
8347,1,2.0,2,0,2159.0,1500.0,72,2.0,23.024
8348,1,2.0,2,0,1816.0,2230.0,72,2.0,8.113
8349,1,37.0,3,2,2098.0,2279.0,6,3.0,264.443
8350,1,39.0,0,1,2002.0,2302.0,152,3.0,301.619
8351,1,23.0,1,2,2276.0,2111.0,197,5.0,113.94
8352,1,33.0,3,2,1500.0,2352.0,0,1.0,208.001
8353,1,2.0,2,0,1425.0,2346.0,1,2.0,25.044
8354,1,2.0,2,0,1836.0,2340.0,239,2.0,37.892
8355,1,2.0,2,0,1921.0,2322.0,239,2.0,94.681
8356,1,2.0,2,0,1491.0,2318.0,1,2.0,73.538
8357,1,90.0,1,0,1305.0,2318.0,249,7.0,508.232
8358,1,2.0,2,0,1500.0,2314.0,1,2.0,463.744
8359,1,2.0,2,0,1513.0,2312.0,72,2.0,415.503
8360,1,27.0,2,2,1591.0,1348.0,174,3.0,596.29
8361,1,19.0,3,2,1531.0,1354.0,174,3.0,121.402
8362,1,23.0,3,2,1337.0,1567.0,211,5.0,79.287
8363,1,53.0,3,0,1349.0,1308.0,93,3.0,578.819
8364,1,28.0,2,0,1354.0,1337.0,201,8.0,355.092
8365,1,14.0,3,0,1345.0,1471.0,95,4.0,223.817
8366,1,26.0,3,0,1352.0,1503.0,93,3.0,327.797
8367,1,45.0,3,2,1336.0,1364.0,201,6.0,1331.748
8368,1,39.0,3,2,1527.0,1371.0,215,6.0,683.943
8369,1,35.0,2,2,1572.0,1376.0,241,5.0,407.27
8370,1,34.0,1,0,1382.0,1567.0,71,3.0,409.465
8371,1,34.0,3,2,1372.0,1395.0,216,8.0,634.01
8372,1,26.0,3,0,1414.0,1557.0,74,7.0,474.646
8373,1,41.0,3,2,1398.0,1515.0,71,5.0,384.002
8374,1,18.0,3,0,1415.0,1437.0,152,2.0,175.823
8375,1,46.0,1,0,1421.0,1630.0,226,9.0,671.412
8376,1,75.0,1,2,1624.0,1427.0,174,3.0,1254.017
8377,1,48.0,3,0,1439.0,1422.0,192,4.0,363.691
8378,1,14.0,3,0,1454.0,1427.0,1,5.0,103.513
8379,1,33.0,1,2,1413.0,1441.0,78,2.0,157.706
8380,1,42.0,1,0,1444.0,1400.0,195,5.0,431.298
8381,1,37.0,3,2,1518.0,1408.0,201,6.0,491.249
8382,1,101.0,1,2,1394.0,1442.0,211,5.0,939.902
8383,1,51.0,1,2,1380.0,1418.0,71,2.0,461.619
8384,1,22.0,1,0,1500.0,1369.0,201,8.0,252.937
8385,1,45.0,1,2,1770.0,1372.0,47,4.0,1027.824
8386,1,42.0,3,0,1374.0,1848.0,83,5.0,1310.41
8387,1,35.0,2,2,1457.0,1384.0,243,6.0,513.302
8388,1,42.0,1,0,1480.0,1368.0,71,5.0,237.202
8389,1,31.0,0,1,1313.0,1370.0,215,6.0,554.374
8390,1,47.0,3,2,1359.0,1323.0,192,4.0,731.767
8391,1,28.0,2,0,1361.0,1755.0,202,10.0,424.929
8392,1,39.0,1,2,1752.0,1363.0,201,8.0,418.797
8393,1,54.0,3,0,1373.0,1464.0,93,3.0,696.129
8394,1,86.0,3,0,1373.0,2007.0,197,7.0,815.1
8395,1,62.0,0,1,1197.0,1379.0,201,6.0,734.97
8396,1,20.0,2,0,1382.0,1748.0,88,8.0,180.506
8397,1,55.0,3,2,1547.0,1366.0,201,8.0,680.618
8398,1,38.0,3,2,1279.0,1408.0,199,7.0,431.636
8399,1,34.0,1,0,1599.0,1473.0,206,6.0,261.759
8400,1,33.0,3,2,1497.0,1500.0,152,2.0,332.674
8401,1,105.0,3,2,1631.0,1563.0,201,7.0,776.156
8402,0,56.0,1,0,1500.0,1563.0,239,3.0,860.097
8403,0,29.0,3,2,1563.0,1500.0,195,4.0,489.313
8404,0,42.0,2,0,1500.0,1563.0,174,3.0,855.697
8405,0,49.0,1,2,1952.0,1563.0,211,5.0,580.997
8406,0,23.0,3,2,1352.0,1298.0,197,6.0,178.825
8407,0,26.0,3,0,1421.0,1563.0,172,3.0,299.388
8408,0,71.0,1,2,1485.0,1352.0,196,7.0,521.436
8409,0,62.0,2,0,1223.0,1563.0,171,3.0,891.984
8410,0,84.0,3,2,1702.0,1375.0,258,5.0,1091.744
8411,1,102.0,0,1,1430.0,1667.0,2,2.0,539.284
8412,1,63.0,2,2,1394.0,1228.0,245,4.0,546.31
8413,1,86.0,2,0,1511.0,1500.0,171,3.0,1663.23
8414,1,120.0,2,0,2016.0,2000.0,4,2.0,1168.045
8415,1,101.0,1,2,2006.0,1960.0,4,2.0,1119.223
8416,1,59.0,3,2,2043.0,2017.0,242,10.0,779.45
8417,1,120.0,3,0,1600.0,2015.0,77,2.0,914.712
8418,1,64.0,1,0,1806.0,2009.0,77,5.0,596.522
8419,1,79.0,2,2,2000.0,1920.0,4,2.0,1118.868
8420,1,49.0,1,2,1999.0,1487.0,4,2.0,318.958
8421,1,33.0,3,2,1988.0,2010.0,4,2.0,396.273
8422,1,32.0,3,0,1927.0,1978.0,77,4.0,194.749
8423,1,40.0,1,0,1958.0,1967.0,0,1.0,300.342
8424,1,65.0,3,2,1955.0,1969.0,4,2.0,602.159
8425,1,29.0,3,0,1970.0,1853.0,7,3.0,126.98
8426,1,130.0,1,0,1989.0,1891.0,4,2.0,998.428
8427,1,46.0,1,0,1948.0,1978.0,73,3.0,360.946
8428,1,84.0,1,0,1873.0,1970.0,177,6.0,696.481
8429,1,58.0,1,0,1670.0,1984.0,77,4.0,578.284
8430,1,68.0,1,0,1880.0,1975.0,193,9.0,515.032
8431,1,61.0,1,2,1968.0,1809.0,4,2.0,301.455
8432,1,48.0,3,2,1951.0,1718.0,8,4.0,370.526
8433,1,73.0,3,2,1942.0,1845.0,241,4.0,483.41
8434,1,104.0,3,0,1853.0,1933.0,79,8.0,1013.327
8435,1,19.0,3,2,1923.0,1862.0,7,3.0,105.733
8436,1,33.0,3,2,1915.0,1794.0,7,3.0,271.832
8437,1,74.0,2,0,1160.0,1915.0,41,3.0,909.083
8438,1,85.0,3,2,2098.0,1920.0,77,5.0,663.01
8439,1,114.0,2,0,1846.0,1910.0,41,2.0,1031.962
8440,1,13.0,3,2,1904.0,1752.0,8,4.0,67.951
8441,1,59.0,3,2,1890.0,1959.0,4,2.0,589.506
8442,1,33.0,3,2,1895.0,1760.0,5,4.0,212.081
8443,1,30.0,3,0,1719.0,1907.0,73,5.0,264.871
8444,1,30.0,3,2,1900.0,1725.0,13,3.0,147.641
8445,1,69.0,3,2,1890.0,1846.0,241,4.0,852.259
8446,1,110.0,2,0,1856.0,1878.0,77,5.0,1052.485
8447,1,86.0,2,0,1746.0,1870.0,42,5.0,1019.497
8448,1,40.0,1,0,1121.0,1355.0,19,2.0,625.761
8449,1,29.0,1,2,1208.0,1500.0,191,4.0,306.576
8450,1,64.0,1,0,1383.0,1226.0,36,2.0,516.156
8451,1,57.0,1,2,1339.0,1500.0,171,3.0,953.976
8452,1,26.0,3,0,1290.0,975.0,172,4.0,281.392
8453,1,11.0,0,1,950.0,1297.0,0,1.0,98.155
8454,1,21.0,1,2,1794.0,951.0,239,3.0,273.961
8455,1,52.0,1,0,951.0,1793.0,0,1.0,453.569
8456,1,16.0,3,2,1496.0,954.0,239,2.0,541.705
8457,1,23.0,3,2,1488.0,957.0,152,3.0,109.405
8458,1,3.0,3,2,1146.0,996.0,152,3.0,19.81
8459,1,50.0,1,0,992.0,1318.0,1,1.0,225.721
8460,1,63.0,3,2,1434.0,1041.0,185,6.0,435.477
8461,1,26.0,3,2,1659.0,1044.0,171,4.0,505.763
8462,1,53.0,1,2,1518.0,1050.0,192,5.0,270.097
8463,1,61.0,3,0,1068.0,1304.0,0,1.0,334.231
8464,1,19.0,3,2,1298.0,1092.0,193,5.0,147.879
8465,1,68.0,3,0,1133.0,1218.0,0,1.0,897.787
8466,1,15.0,3,2,1216.0,1191.0,36,1.0,117.279
8467,1,29.0,1,2,1777.0,1197.0,201,9.0,104.362
8468,1,2.0,3,0,1500.0,1246.0,171,2.0,13.951
8469,1,12.0,3,0,895.0,1164.0,72,4.0,70.691
8470,1,36.0,3,0,871.0,1006.0,171,3.0,233.759
8471,1,19.0,3,0,957.0,1058.0,152,2.0,109.651
8472,1,57.0,1,2,1334.0,880.0,171,3.0,684.131
8473,1,3.0,3,0,1392.0,1914.0,90,3.0,13.587
8474,0,50.0,1,0,1500.0,1392.0,41,2.0,437.339
8475,0,123.0,1,2,1392.0,1500.0,72,2.0,593.514
8476,1,68.0,1,0,1500.0,1669.0,241,4.0,512.932
8477,1,51.0,3,2,1761.0,1515.0,239,3.0,407.938
8478,1,33.0,3,2,1499.0,1268.0,172,3.0,411.959
8479,1,87.0,3,2,1491.0,1367.0,152,4.0,1060.342
8480,1,42.0,2,0,1502.0,1736.0,91,5.0,1020.128
8481,1,83.0,1,2,1495.0,1342.0,172,4.0,1354.745
8482,1,45.0,2,2,1504.0,1585.0,172,9.0,1078.06
8483,1,47.0,3,2,1502.0,1128.0,71,5.0,631.21
8484,1,34.0,1,0,1497.0,1521.0,71,2.0,487.107
8485,1,108.0,2,0,1504.0,1606.0,91,5.0,1759.17
8486,1,70.0,3,0,1508.0,1796.0,172,5.0,708.317
8487,1,49.0,3,2,1496.0,1507.0,172,5.0,1145.499
8488,1,68.0,3,0,1507.0,1532.0,172,3.0,1276.105
8489,1,35.0,1,2,1488.0,1698.0,172,9.0,444.4
8490,1,61.0,2,2,1479.0,1398.0,172,3.0,1403.456
8491,1,64.0,3,2,1475.0,1165.0,152,3.0,1022.975
8492,1,28.0,3,2,1469.0,1273.0,172,3.0,545.512
8493,1,57.0,1,2,1448.0,1748.0,172,10.0,692.18
8494,1,90.0,1,0,1454.0,1663.0,172,10.0,1489.908
8495,1,17.0,3,2,1440.0,1480.0,172,3.0,131.87
8496,1,41.0,3,2,1420.0,1420.0,77,4.0,392.617
8497,1,68.0,1,0,1432.0,1454.0,172,3.0,1218.539
8498,1,53.0,2,2,1414.0,1550.0,172,10.0,1305.948
8499,1,94.0,3,0,1428.0,1394.0,71,5.0,924.298
8500,1,15.0,1,2,1421.0,1236.0,172,3.0,161.036
8501,1,54.0,3,0,1426.0,1929.0,83,4.0,954.535
8502,1,60.0,3,2,1409.0,1570.0,172,4.0,1260.536
8503,1,41.0,1,2,1406.0,1035.0,172,5.0,534.766
8504,1,41.0,1,2,1401.0,1111.0,172,9.0,409.276
8505,1,60.0,1,0,1398.0,1293.0,91,6.0,1108.178
8506,1,23.0,3,0,1399.0,1630.0,172,5.0,459.44
8507,1,44.0,3,0,1382.0,1778.0,172,5.0,730.888
8508,1,30.0,3,0,1387.0,1623.0,172,9.0,339.351
8509,1,43.0,3,2,1379.0,1228.0,172,3.0,508.913
8510,1,40.0,3,0,1387.0,1547.0,71,1.0,472.671
8511,1,46.0,1,0,1411.0,1584.0,72,2.0,925.539
8512,1,31.0,1,2,1393.0,1483.0,172,9.0,489.124
8513,1,118.0,2,0,1404.0,1499.0,172,5.0,1439.776
8514,1,29.0,2,2,1555.0,1500.0,36,2.0,688.885
8515,0,35.0,3,2,1564.0,1503.0,72,4.0,1253.585
8516,1,93.0,3,2,1465.0,1416.0,71,4.0,781.823
8517,1,92.0,3,0,1426.0,1436.0,0,2.0,749.555
8518,1,112.0,3,0,1473.0,1414.0,71,2.0,898.932
8519,1,74.0,1,0,1424.0,1440.0,0,2.0,582.464
8520,1,28.0,3,0,1486.0,1412.0,72,4.0,172.731
8521,1,39.0,3,2,1398.0,1544.0,0,1.0,225.007
8522,1,73.0,1,2,1511.0,1405.0,71,2.0,403.759
8523,1,88.0,3,0,1679.0,1342.0,72,4.0,734.468
8524,1,36.0,1,0,1462.0,1500.0,72,2.0,253.485
8525,1,99.0,2,2,1602.0,1424.0,78,3.0,1760.444
8526,1,70.0,3,0,1700.0,1675.0,239,4.0,917.117
8527,1,56.0,3,0,1711.0,1652.0,239,3.0,286.787
8528,1,64.0,3,0,1722.0,1723.0,239,3.0,588.803
8529,1,131.0,3,0,1734.0,1710.0,108,4.0,1221.088
8530,1,81.0,1,2,1704.0,1551.0,41,2.0,972.118
8531,1,54.0,3,0,1713.0,1768.0,41,2.0,444.853
8532,1,94.0,3,2,1701.0,1758.0,239,4.0,717.964
8533,1,46.0,3,0,1713.0,1668.0,41,2.0,449.333
8534,1,57.0,3,2,1703.0,1678.0,36,2.0,855.573
8535,1,56.0,3,2,1695.0,1600.0,36,2.0,356.392
8536,1,54.0,1,0,1709.0,1610.0,36,2.0,369.635
8537,1,45.0,3,2,1700.0,1620.0,41,2.0,693.215
8538,1,62.0,3,0,1629.0,1691.0,307,5.0,883.98
8539,1,140.0,1,0,1705.0,1616.0,41,2.0,1762.952
8540,1,67.0,1,2,1781.0,1715.0,101,6.0,552.679
8541,1,27.0,3,0,1724.0,1771.0,41,2.0,233.871
8542,1,87.0,1,2,1720.0,1481.0,36,2.0,384.985
8543,1,88.0,3,0,1734.0,1634.0,239,4.0,1118.99
8544,1,39.0,3,2,1719.0,1856.0,36,2.0,210.6
8545,1,77.0,3,2,1458.0,1738.0,241,3.0,566.609
8546,1,78.0,3,2,1728.0,1689.0,61,2.0,747.605
8547,1,32.0,3,2,1717.0,1699.0,239,3.0,272.076
8548,1,40.0,3,0,1710.0,1705.0,108,5.0,243.594
8549,1,134.0,0,1,1705.0,1710.0,239,4.0,1288.628
8550,1,89.0,3,2,1446.0,1725.0,108,4.0,718.428
8551,1,78.0,3,2,1721.0,1450.0,36,1.0,361.018
8552,1,83.0,3,2,1709.0,1695.0,41,2.0,633.599
8553,1,60.0,3,2,1697.0,1718.0,239,3.0,388.846
8554,1,80.0,3,2,1689.0,1578.0,36,2.0,1036.855
8555,1,127.0,0,1,1691.0,1626.0,239,3.0,1263.105
